IATA,LATITUDE,LONGITUDE,TIMEZONE
GDN,54.377601623535156,18.46619987487793,1
KRK,50.077701568603516,19.784799575805664,1
.,50.23809814453125,19.03420066833496,1
KTW,50.4743,19.08,1
.,50.32229995727539,21.462099075317383,1
POZ,52.421001434299995,16.8262996674,1
RZE,50.1100006104,22.0189990997,1
SZZ,53.584701538100006,14.902199745199999,1
OSP,54.47890090942383,17.107500076293945,1
.,53.790599823,15.826299667399999,1
WAW,52.1656990051,20.967100143399996,1
WRO,51.1026992798,16.885799408,1
IEG,52.138500213600004,15.7986001968,1
.,58.40230178833008,15.525699615478516,1
.,58.61090087890625,16.103599548339844,1
.,59.897300720214844,17.588600158691406,1
RNB,56.266700744629,15.265000343323,1
.,58.49810028076172,13.053199768066406,1
GOT,57.662799835205,12.279800415039,1
JKG,57.757598876953125,14.068699836730957,1
.,58.1697998046875,13.587800025939941,1
LDK,58.46549987793,13.17440032959,1
GSE,57.77470016479492,11.870400428771973,1
KVB,58.45640182495117,13.972700119018555,1
THN,58.31809997558594,12.345000267028809,1
.,58.51380157470703,14.507100105285645,1
.,58.42639923095703,12.714400291442871,1
.,59.4144743644,17.8821372986,1
KSK,59.34590148925781,14.49590015411377,1
MXX,60.95790100097656,14.51140022277832,1
NYO,58.78860092163086,16.912200927734375,1
.,59.675899505615234,12.639399528503418,1
.,56.610802,15.6048,1
.,56.9502983093,13.921699523900001,1
KID,55.92169952392578,14.08549976348877,1
JLD,55.94599914550781,12.869999885559082,1
OSK,57.350498199463,16.497999191284,1
.,57.264198303222656,13.59939956665039,1
KLR,56.68550109863281,16.287599563598633,1
MMX,55.536305364,13.376197814900001,1
HAD,56.69110107421875,12.820199966430664,1
.,57.2921981812,14.137200355500001,1
VXO,56.929100036621094,14.727999687194824,1
.,63.73830032348633,15.45829963684082,1
.,62.40890121459999,13.747200012199999,1
EVG,62.04779815673828,14.422900199890137,1
GEV,67.13240051269531,20.814599990844727,1
HUV,61.7681007385,17.0806999207,1
.,66.49620056152344,20.147199630737305,1
KRF,63.04859924316406,17.76889991760254,1
LYC,64.54830169677734,18.71619987487793,1
.,63.12860107421875,14.802800178527832,1
SDL,62.528099060058594,17.443899154663086,1
OER,63.40829849243164,18.989999771118164,1
.,65.39830017089844,21.260799407958984,1
KRN,67.821998596191,20.336799621582,1
.,61.189998626708984,14.712599754333496,1
SFT,64.62480163574219,21.076900482177734,1
.,62.4814,17.002899,1
UME,63.791801452637,20.282800674438,1
VHM,64.5791015625,16.833599090576172,1
AJR,65.59030151367188,19.28190040588379,1
ORB,59.22370147705078,15.038000106811523,1
VST,59.58940124511719,16.63360023498535,1
LLA,65.543800354004,22.121999740601,1
.,65.87529754638672,20.149900436401367,1
.,59.386600494384766,15.924099922180176,1
ARN,59.651901245117,17.918600082397,1
BMA,59.354400634765625,17.941699981689453,1
BLE,60.422000885009766,15.515199661254883,1
HLF,57.525798797607,15.823300361633,1
GVX,60.593299865722656,16.951400756835938,1
LPI,58.4062004089,15.680500030500001,1
NRK,58.586299896240234,16.250600814819336,1
.,59.35110092163086,16.70840072631836,1
VBY,57.662799835205,18.346200942993,1
.,67.76480102539062,20.257200241088867,1
SPM,49.9726982117,6.69250011444,1
RMS,49.4369010925293,7.600279808044434,1
GHF,49.648101806599996,9.966489791870002,1
.,52.2785,9.08217,1
ZCN,52.59120178222656,10.022100448608398,1
.,52.291199,7.387,1
.,51.1146,9.286,1
.,48.220299,9.91002,1
.,50.3660011292,7.31533002853,1
.,49.391945,9.958889,1
.,49.217498779296875,11.100199699401855,1
.,52.919399,10.185827,1
.,49.698699951171875,11.940199851989746,1
ZNF,50.169201,8.96159,1
.,49.218101501464844,11.836099624633789,1
.,49.743099212646484,10.200599670410156,1
.,53.7677001953,8.658499717709999,1
.,52.585556,8.342222,1
GKE,50.9608,6.04242,1
.,54.312198638916016,9.538169860839844,1
.,53.533501,7.88867,1
RLG,53.9182014465,12.278300285299999,1
.,50.8312,6.65817,1
.,54.459301,9.51633,1
.,53.54779815673828,7.667329788208008,1
.,52.457298,9.42717,1
.,49.63359832763672,11.767200469970703,1
.,49.5635986328125,8.463390350341797,1
.,50.049800872802734,8.325400352478027,1
.,48.070599,10.906,1
.,50.1738014221,7.06333017349,1
.,48.32229995727539,11.948699951171875,1
FEL,48.2055549621582,11.26694393157959,1
.,51.767799,13.1677,1
IGS,48.7156982421875,11.534000396728516,1
.,48.18550109863281,10.861200332641602,1
.,48.710999,11.2115,1
GUT,51.922798,8.30633,1
ALJ,-28.5750007629,16.5333003998,2
AGZ,-29.28179931640625,18.813899993896484,2
.,-26.23859977722168,28.301799774169922,2
BIY,-32.8970985413,27.279100418099997,2
BFN,-29.092699050900002,26.302400589,2
.,-28.2483997345,28.3360996246,2
.,-27.36680030822754,26.629199981689453,2
CPT,-33.9648017883,18.6016998291,2
.,-31.50029945373535,19.725900650024414,2
DUR,-29.6144444444,31.1197222222,2
ELS,-33.0355987549,27.825899124099998,2
.,-26.4955997467041,29.979799270629883,2
.,-28.82309913635254,27.908899307250977,2
GCJ,-25.986299514799995,28.1401004791,2
GRJ,-34.0055999756,22.378900528,2
.,-32.193599700927734,24.541400909423828,2
.,-33.284698486328125,26.49810028076172,2
.,-29.1219997406,30.586700439499996,2
.,-28.078699111938477,26.8612003326416,2
.,-28.23509979248047,29.106199264526367,2
HDS,-24.368600845299998,31.0487003326,2
.,-30.56220054626465,25.52829933166504,2
JNB,-26.1392,28.246,2
.,-26.8710994720459,26.718000411987305,2
KIM,-28.802799224900003,24.7651996613,2
.,-26.0808259199,27.7259149551,2
.,-27.660600662231445,27.315799713134766,2
KMH,-27.45669937133789,23.411399841308594,2
KLZ,-29.6884002686,17.093999862700002,2
HLA,-25.938499450699997,27.9260997772,2
.,-26.17569923400879,26.184600830078125,2
.,-23.159900665283203,29.696500778198242,2
.,-32.968898773199996,18.1602993011,2
LAY,-28.5816993713,29.749700546299998,2
.,-25.684799194335938,29.440200805664062,2
MGH,-30.8574008942,30.343000412,2
.,-24.989099502563477,29.283100128173828,2
.,-27.079299926799997,29.7784996033,2
.,-25.4300003052,31.5767002106,2
MEZ,-25.7045001984,26.9090003967,2
.,-27.626100540161133,32.0443000793457,2
NCS,-27.7705993652,29.976900100699996,2
.,-24.686100006103516,28.434900283813477,2
.,-34.554901123,20.250699996900003,2
DUH,-33.6069984436,22.188999176,2
PLZ,-33.9849014282,25.6173000336,2
.,-34.0881601675,23.3287234306,2
PHW,-23.937200546299998,31.1553993225,2
.,-23.9260997772,29.4843997955,2
.,-31.605899810791016,29.519800186157227,2
PZB,-29.649000167799997,30.3987007141,2
NTY,-25.333799362199997,27.173400878900004,2
PTG,-23.845269,29.458615,2
.,-26.670999527,27.0818996429,2
.,-26.889299392700195,27.503400802612305,2
UTW,-31.92020034790039,26.882200241088867,2
RCB,-28.740999221800003,32.0920982361,2
.,-25.6443004608,27.271099090599996,2
ROD,-33.812198638916016,19.902799606323242,2
SBU,-29.689300537109375,17.939599990844727,2
.,-26.52409935,29.170099258399997,2
.,-32.964099884,17.9692993164,2
.,-26.2494004736,28.3982715607,2
.,-25.8097000122,28.164600372299997,2
SIS,-27.6485996246,22.9993000031,2
.,-34.04819869995117,20.474599838256836,2
SZK,-24.960899353,31.5886993408,2
.,-28.260000228881836,22.993200302124023,2
.,-29.032899856567383,26.15760040283203,2
.,-26.776599884,29.3388004303,2
LTA,-23.8243999481,30.329299926799997,2
ULD,-28.3206005096,31.4165000916,2
UTN,-28.39909935,21.260200500499998,2
UTT,-31.546363184900002,28.6733551025,2
VRU,-26.9824008942,24.7287998199,2
VIR,-29.770599365234375,31.058399200439453,2
.,-31.641000747680664,18.5447998046875,2
.,-26.566400528,27.9608001709,2
PRY,-25.6539,28.224199,2
.,-25.832300186199998,29.1919994354,2
.,-25.829999923699997,28.222499847399998,2
WEL,-27.996824511099998,26.663333892799997,2
.,-33.90019989013672,18.498300552368164,2
.,-25.599000930786133,26.042299270629883,2
FRW,-21.15959930419922,27.47450065612793,2
JWA,-24.6023006439209,24.69099998474121,2
BBK,-17.83289909362793,25.162399291992188,2
MUB,-19.97260093688965,23.431100845336914,2
GBE,-24.555200576782227,25.91819953918457,2
PKW,-22.0583,27.8288,2
BZV,-4.251699924468994,15.253000259399414,1
FTX,-0.5313500165939331,15.95009994506836,1
OUE,1.6159900426899998,16.0379009247,1
PNR,-4.816030025482178,11.88659954071045,1
MTS,-26.52899932861328,31.3075008392334,2
BGF,4.39847993850708,18.518800735473633,1
BBT,4.2215800285339355,15.786399841308594,1
BSG,1.9054700136184692,9.805680274963379,1
SSG,3.755270004272461,8.708720207214355,1
ASI,-7.969600200653076,-14.393699645996094,0
MRU,-20.430200576782227,57.68360137939453,4
RRG,-19.757699966430664,63.361000061035156,4
.,-7.31327,72.411102,6
TKC,4.08919000626,9.360529899600001,1
DLA,4.0060801506,9.719479560849999,1
MVR,10.451399803161621,14.257399559020996,1
FOM,5.636919975280762,10.750800132751465,1
NGE,7.3570098876953125,13.559200286865234,1
GOU,9.33588981628418,13.370100021362305,1
BFX,5.536920070650001,10.354599952700001,1
BPC,6.039239883422852,10.122599601745605,1
YAO,3.8360400199890137,11.523500442504883,1
.,-12.572799682617,27.893899917603,2
LVI,-17.821800231933594,25.82270050048828,2
LUN,-15.3308000565,28.4526004791,2
MFU,-13.258899688720703,31.936599731445312,2
.,-15.254500389099121,23.16230010986328,2
NLA,-12.998100280762,28.66489982605,2
KIW,-12.900500297546387,28.149900436401367,2
HAH,-11.5337,43.2719,3
NWA,-12.298100471496582,43.76639938354492,3
AJN,-12.131699562072754,44.430301666259766,3
DZA,-12.804699897766113,45.28110122680664,3
RUN,-20.887100219726562,55.51029968261719,4
ZSE,-21.320899963378906,55.42499923706055,4
TNR,-18.7968997955,47.4788017273,3
ZVA,-19.56279945373535,45.450801849365234,3
SMS,-17.093900680541992,49.815799713134766,3
TMM,-18.109500885009766,49.39250183105469,3
MOQ,-20.284700393676758,44.31760025024414,3
DIE,-12.34939956665039,49.29169845581055,3
WMR,-16.16390037536621,49.773799896240234,3
ZWA,-14.651700019836426,49.620601654052734,3
AMB,-13.188400268554688,48.987998962402344,3
ANM,-14.99940013885498,50.3202018737793,3
HVA,-14.62969970703125,47.76380157470703,3
MJN,-15.6668417421,46.351232528699995,3
NOS,-13.3121004105,48.3148002625,3
BPY,-16.744530296500002,44.4824838638,3
WMN,-15.436699867248535,49.68830108642578,3
SVB,-14.278599739074707,50.17470169067383,3
VOH,-13.375800132751465,50.00279998779297,3
WAI,-14.898799896240234,47.993900299072266,3
IVA,-13.484816,48.632702,3
FTU,-25.03809928894043,46.95610046386719,3
WFI,-21.441600799560547,47.111698150634766,3
RVA,-22.805299758911133,47.82059860229492,3
WVK,-22.119699478149414,48.02170181274414,3
MNJ,-21.201799392700195,48.358299255371094,3
MXM,-21.7539005279541,43.3754997253418,3
TLE,-23.383399963378906,43.72850036621094,3
SSY,-6.269899845123291,14.246999740600586,1
BUG,-12.609000206,13.4036998749,1
CAB,-5.59699010848999,12.188400268554688,1
NOV,-12.808899879455566,15.760499954223633,1
SVP,-12.404600143433,16.947399139404,1
.,-12.371199607849121,13.536600112915039,1
LAD,-8.85836982727,13.231200218199998,1
MEG,-9.525090217590332,16.312400817871094,1
SPP,-14.657600402832031,17.71980094909668,1
GXG,-7.754509925842285,15.287699699401855,1
PBN,-10.722000122070312,13.76550006866455,1
VHC,-9.689069747924805,20.431900024414062,1
SZA,-6.141089916229248,12.371800422668457,1
SDD,-14.924699783325195,13.574999809265137,1
LUO,-11.768099784851074,19.8976993560791,1
UGO,-7.60306978225708,15.027799606323242,1
XGN,-16.755399703979492,14.965299606323242,1
OYE,1.5431100130081177,11.581399917602539,1
OKN,-0.6652140021324158,13.673100471496582,1
LBQ,-0.7043889760971069,10.245699882507324,1
BMM,2.0756399631500244,11.493200302124023,1
POG,-0.7117390036582947,8.754380226135254,1
OMB,-1.5747300386428833,9.262689590454102,1
MKU,0.5792109966278076,12.890899658203125,1
LBV,0.458600014448,9.412280082699999,1
MVB,-1.6561599969863892,13.437999725341797,1
PCP,1.6629400253295898,7.411739826202393,0
TMS,0.3781749904155731,6.7121500968933105,0
BEW,-19.79640007019043,34.90760040283203,2
INH,-23.876399993896484,35.40850067138672,2
VXC,-13.27400016784668,35.266300201416016,2
.,-15.0331001282,40.671699523899996,2
MPM,-25.920799255371094,32.572601318359375,2
.,-11.672900199890137,39.5630989074707,2
MZB,-11.361800193786621,40.35490036010742,2
.,-13.225099563598633,37.552101135253906,2
MNC,-14.488200187683105,40.71220016479492,2
APL,-15.105600357055664,39.28179931640625,2
POL,-12.991762161254883,40.52401351928711,2
UEL,-17.855499267578125,36.86909866333008,2
.,-15.602700233459473,32.77320098876953,2
TET,-16.104799270629883,33.640201568603516,2
.,-14.70460033416748,34.35240173339844,2
VNX,-22.018400192260742,35.31330108642578,2
.,-7.00478,52.7262,4
DES,-5.6967,53.6558,4
.,-10.1096,51.176102,4
SEZ,-4.674339771270752,55.52180099487305,4
PRI,-4.3192901611328125,55.69139862060547,4
.,-7.13457,56.278198,4
AEH,13.847000122070312,20.84429931640625,1
MQQ,8.624409675598145,16.071399688720703,1
NDJ,12.133700370788574,15.034000396728516,1
FYT,17.91710090637207,19.111099243164062,1
BUQ,-20.01740074157715,28.617900848388672,2
.,-17.75160026550293,30.924699783325195,2
BFO,-21.008100509643555,31.57859992980957,2
VFA,-18.09589958190918,25.839000701904297,2
HRE,-17.931800842285156,31.09280014038086,2
KAB,-16.519800186157227,28.885000228881836,2
.,-17.431900024414062,32.18450164794922,2
.,-18.997499465942,32.627201080322,2
MVZ,-20.055299758911133,30.859100341796875,2
.,-20.289499282836914,30.088199615478516,2
GWE,-19.436399459838867,29.861900329589844,2
WKM,-18.629899978637695,27.020999908447266,2
BLZ,-15.679100036621094,34.9739990234375,2
KGJ,-9.953570365905762,33.893001556396484,2
.,-13.014599800109863,33.46860122680664,2
LLW,-13.7894001007,33.78099823,2
ZZU,-11.444700241088867,34.01179885864258,2
MSU,-29.462299346923828,27.552499771118164,2
.,-29.304100036621094,27.50349998474121,2
FIH,-4.38574981689,15.4446001053,1
NLO,-4.32666015625,15.327500343323,1
MNB,-5.9308600425720215,12.351799964904785,1
.,-5.918059825897217,12.447699546813965,1
FDU,-3.3113200664520264,17.38170051574707,1
KKW,-5.035769939422607,18.785600662231445,1
MDK,0.0226000007242,18.2887001038,1
BDT,4.253210067749023,20.975299835205078,1
GMA,3.2353699207299997,19.771299362199997,1
.,4.157639980316162,21.65089988708496,1
LIQ,2.1706600189208984,21.49690055847168,1
FKI,0.481638997793,25.3379993439,2
IRP,2.8276100158691406,27.588300704956055,2
BUX,1.5657199621200562,30.220800399780273,2
.,2.818350076675415,24.793699264526367,2
BKY,-2.3089799880981445,28.808799743652344,2
GOM,-1.6708099842071533,29.238500595092773,2
KND,-2.91917991638,25.915399551399997,2
FBM,-11.5913000107,27.5308990479,2
KWZ,-10.765899658203125,25.505699157714844,2
FMI,-5.8755598068237305,29.25,2
KMN,-8.642020225524902,25.252899169921875,2
KGA,-5.90005016327,22.4692001343,2
MJM,-6.121240139010001,23.569000244099996,2
BKO,12.533499717712402,-7.949940204620361,0
GAQ,16.24839973449707,-0.005456000100821257,0
KYS,14.481200218200684,-11.404399871826172,0
MZI,14.5128002167,-4.0795598030099995,0
TOM,16.730499267578125,-3.007580041885376,0
.,20.243000030517578,0.9773079752922058,0
BJL,13.338000297546387,-16.65220069885254,0
FUE,28.452699661254883,-13.863800048828125,0
VDE,27.814800262451172,-17.887100219726562,0
SPC,28.62649917602539,-17.755599975585938,0
LPA,27.931900024414062,-15.38659954071045,0
ACE,28.945499420166016,-13.605199813842773,0
TFS,28.044500351,-16.5725002289,0
TFN,28.4827003479,-16.3414993286,0
MLN,35.279800415,-2.9562599659,1
FNA,8.616439819335938,-13.195500373840332,0
.,11.2878999710083,-15.180500030517578,0
MLW,6.289060115814209,-10.758700370788574,0
ROB,6.233789920806885,-10.362299919128418,0
AGA,30.325000762939453,-9.413069725036621,0
TTA,28.448200225830078,-11.161299705505371,0
FEZ,33.9272994995,-4.977960109709999,0
.,33.50529861450195,-5.152900218963623,0
ERH,31.9475002289,-4.39833021164,0
MEK,33.87910079956055,-5.515120029449463,0
OUD,34.787200927734375,-1.92399001121521,0
.,33.655399322499996,-7.221449851990001,0
RBA,34.05149841308594,-6.751520156860352,0
CMN,33.36750030517578,-7.589970111846924,0
RAK,31.606899261499997,-8.03629970551,0
NNA,34.29890060424805,-6.595880031585693,0
OZZ,30.9391002655,-6.909430027010001,0
AHU,35.177101135253906,-3.83951997756958,0
TTU,35.594299316406,-5.320020198822,0
TNG,35.726898193400004,-5.91689014435,0
ZIG,12.5556,-16.281799,0
CSK,12.410200119018555,-16.7460994720459,0
KLC,14.146900177001953,-16.051300048828125,0
DKR,14.739700317382812,-17.49020004272461,0
XLS,16.050800323486328,-16.463199615478516,0
BXE,14.847299575805664,-12.468299865722656,0
KGG,12.57229995727539,-12.22029972076416,0
TUD,13.736800193786621,-13.65310001373291,0
IEO,16.711299896240234,-9.637880325317383,0
TIY,18.570100784301758,-11.423500061035156,0
KFA,16.59000015258789,-11.406200408935547,0
EMN,16.621999740600586,-7.3165998458862305,0
KED,16.159500122070312,-13.507599830627441,0
NKC,18.09819984436035,-15.94849967956543,0
SEY,15.179699897766113,-12.207300186157227,0
ATR,20.506799697875977,-13.04319953918457,0
NDB,20.9330997467041,-17.030000686645508,0
.,25.2367000579834,-11.588700294494629,0
FIG,10.350600242615,-13.569199562073,0
FAA,10.0354995728,-10.7698001862,0
LEK,11.326100349426,-12.286800384521,0
SID,16.74139976501465,-22.949399948120117,-1
BVC,16.136499404907227,-22.888900756835938,-1
MMO,15.155900001525879,-23.213699340820312,-1
SNE,16.58839988708496,-24.284700393676758,-1
VXE,16.833200454711914,-25.055299758911133,-1
ADD,8.97789001465,38.799301147499996,3
.,9.003685,38.725498,3
AMH,6.0393900871276855,37.59049987792969,3
AXU,14.14680004119873,38.77280044555664,3
BJR,11.608099937438965,37.32160186767578,3
DIR,9.624699592590332,41.85419845581055,3
GMB,8.12876033782959,34.5630989074707,3
GDQ,12.51990032196045,37.433998107910156,3
JIM,7.66609001159668,36.81660079956055,3
LLI,11.975000381469727,38.97999954223633,3
MQX,13.467399597167969,39.53350067138672,3
ASO,10.018500328063965,34.586299896240234,3
BJM,-3.3240199089050293,29.318500518798828,2
HGA,9.518170356750488,44.08879852294922,3
BBO,10.389200210571289,44.94110107421875,3
KMU,-0.3773530125617981,42.45920181274414,3
ALY,31.183900833129883,29.94890022277832,2
ABS,22.375999450699997,31.611700058,2
CAI,30.12190055847168,31.40559959411621,2
.,30.116399765,30.915399551399997,2
HRG,27.178300857543945,33.799400329589844,2
EGR,31.068559,34.129629,2
LXR,25.670999527,32.706600189199996,2
MUH,31.3253993988,27.221700668300002,2
PSD,31.279399871826172,32.2400016784668,2
SKV,28.685300827,34.0625,2
ASW,23.9643993378,32.8199996948,2
ELT,28.208999633789062,33.64550018310547,2
EDL,0.4044579863548279,35.23889923095703,3
.,0.271342009306,34.7873001099,3
KIS,-0.0861390009522438,34.72890090942383,3
KTL,0.9719889760017395,34.95859909057617,3
LOK,3.1219699382781982,35.608699798583984,3
LAU,-2.252419948577881,40.91310119628906,3
MBA,-4.034830093383789,39.594200134277344,3
.,-0.7879530191421509,36.43349838256836,3
WIL,-1.321720004081726,36.81480026245117,3
.,-1.2772699594499999,36.8623008728,3
WJR,1.733240008354187,40.09159851074219,3
.,28.795400619506836,22.080900192260742,2
.,28.638500213623047,21.437999725341797,2
GHT,25.1455993652,10.142600059500001,2
AKF,24.178699493408203,23.31399917602539,2
BEN,32.096801757799994,20.2695007324,2
SEB,26.98699951171875,14.47249984741211,2
TIP,32.6635017395,13.1590003967,2
.,30.37809944152832,19.576400756835938,2
.,30.5,18.52720069885254,2
.,29.11009979248047,15.96560001373291,2
.,29.47260093688965,17.934900283813477,2
LTD,30.15169906616211,9.715310096740723,2
.,28.58989906311035,17.293899536132812,2
GYI,-1.6771999597549438,29.258899688720703,2
KGL,-1.9686299562499998,30.1394996643,2
KME,-2.462239980697632,28.907899856567383,2
DOG,19.153900146499996,30.430099487299998,3
.,11.785900116,34.3367004395,3
ELF,13.614899635314941,25.324600219726562,3
KSL,15.387499809265137,36.328800201416016,3
.,11.137999534600002,29.7010993958,3
EBD,13.153200149536133,30.23270034790039,3
JUB,4.87201023102,31.6011009216,3
MAK,9.55897045135498,31.65220069885254,3
KRT,15.589500427246094,32.553199768066406,3
ARK,-3.3677899837493896,36.63330078125,3
DAR,-6.87810993195,39.202598571799996,3
DOD,-6.170440196990967,35.752601623535156,3
IRI,-7.668630123138428,35.75210189819336,3
