ORIGIN,DESTINATION,BEGIN_DATE,END_DATE
CDG,TUN,2018-04-20 10:05:00,2018-04-20 11:30:00
CDG,TUN,2018-04-21 10:05:00,2018-04-21 11:30:00
CDG,TUN,2018-04-21 13:55:00,2018-04-21 15:15:00
CDG,TUN,2018-04-22 07:20:00,2018-04-22 08:50:00
CDG,TUN,2018-04-22 13:55:00,2018-04-22 15:15:00
CDG,TUN,2018-04-23 07:20:00,2018-04-23 08:50:00
CDG,TUN,2018-04-23 13:55:00,2018-04-23 15:15:00
CDG,TUN,2018-04-25 07:20:00,2018-04-25 08:50:00
CDG,TUN,2018-04-25 10:05:00,2018-04-25 11:30:00
CDG,TUN,2018-04-25 13:55:00,2018-04-25 15:15:00
CDG,TUN,2018-04-26 07:20:00,2018-04-26 08:50:00
CDG,TUN,2018-04-26 13:55:00,2018-04-26 15:15:00
CDG,TUN,2018-04-27 07:20:00,2018-04-27 08:50:00
CDG,TUN,2018-04-28 13:55:00,2018-04-28 15:15:00
CDG,TUN,2018-04-30 13:55:00,2018-04-30 15:15:00
CDG,TUN,2018-05-03 13:55:00,2018-05-03 15:15:00
CDG,TUN,2018-05-04 13:55:00,2018-05-04 15:15:00
CDG,TUN,2018-06-24 10:05:00,2018-06-24 11:30:00
CDG,TXL,2018-04-02 20:55:00,2018-04-02 22:35:00
CDG,TXL,2018-04-03 09:45:00,2018-04-03 11:30:00
CDG,TXL,2018-04-03 15:25:00,2018-04-03 17:05:00
CDG,TXL,2018-04-03 17:25:00,2018-04-03 19:05:00
CDG,TXL,2018-04-03 20:55:00,2018-04-03 22:35:00
CDG,TXL,2018-04-04 08:10:00,2018-04-04 09:55:00
CDG,TXL,2018-04-04 09:45:00,2018-04-04 11:30:00
CDG,TXL,2018-04-04 17:55:00,2018-04-04 19:35:00
CDG,TXL,2018-04-06 07:05:00,2018-04-06 08:50:00
CDG,TXL,2018-04-06 15:25:00,2018-04-06 17:05:00
CDG,TXL,2018-04-06 17:40:00,2018-04-06 19:20:00
CDG,TXL,2018-04-08 20:55:00,2018-04-08 22:35:00
CDG,TXL,2018-04-09 07:05:00,2018-04-09 08:50:00
CDG,TXL,2018-04-09 08:10:00,2018-04-09 09:55:00
CDG,TXL,2018-04-09 09:45:00,2018-04-09 11:30:00
CDG,TXL,2018-04-09 15:25:00,2018-04-09 17:05:00
CDG,TXL,2018-04-09 17:55:00,2018-04-09 19:35:00
CDG,TXL,2018-04-10 07:05:00,2018-04-10 08:50:00
CDG,TXL,2018-04-10 09:45:00,2018-04-10 11:30:00
CDG,TXL,2018-04-10 15:25:00,2018-04-10 17:05:00
CDG,TXL,2018-04-10 17:25:00,2018-04-10 19:05:00
CDG,TXL,2018-04-11 07:05:00,2018-04-11 08:50:00
CDG,TXL,2018-04-11 08:10:00,2018-04-11 09:55:00
CDG,TXL,2018-04-11 17:55:00,2018-04-11 19:35:00
CDG,TXL,2018-04-11 20:55:00,2018-04-11 22:35:00
CDG,TXL,2018-04-12 07:05:00,2018-04-12 08:50:00
CDG,TXL,2018-04-13 15:25:00,2018-04-13 17:05:00
CDG,TXL,2018-04-14 09:45:00,2018-04-14 11:30:00
CDG,TXL,2018-04-15 07:05:00,2018-04-15 08:50:00
CDG,TXL,2018-04-15 15:25:00,2018-04-15 17:05:00
CDG,TXL,2018-04-15 17:55:00,2018-04-15 19:35:00
CDG,TXL,2018-04-15 20:55:00,2018-04-15 22:35:00
CDG,TXL,2018-04-16 07:05:00,2018-04-16 08:50:00
CDG,TXL,2018-04-16 08:10:00,2018-04-16 09:55:00
CDG,TXL,2018-04-16 09:45:00,2018-04-16 11:30:00
CDG,TXL,2018-04-16 15:25:00,2018-04-16 17:05:00
CDG,TXL,2018-04-16 17:10:00,2018-04-16 18:50:00
CDG,TXL,2018-04-16 17:55:00,2018-04-16 19:35:00
CDG,TXL,2018-04-16 20:55:00,2018-04-16 22:35:00
CDG,TXL,2018-04-17 07:05:00,2018-04-17 08:50:00
CDG,TXL,2018-04-17 08:10:00,2018-04-17 09:55:00
CDG,TXL,2018-04-17 09:45:00,2018-04-17 11:30:00
CDG,TXL,2018-04-17 17:25:00,2018-04-17 19:05:00
CDG,TXL,2018-04-17 20:55:00,2018-04-17 22:35:00
CDG,TXL,2018-04-18 07:05:00,2018-04-18 08:50:00
CDG,TXL,2018-04-18 09:45:00,2018-04-18 11:30:00
CDG,TXL,2018-04-18 15:25:00,2018-04-18 17:05:00
CDG,TXL,2018-04-18 17:55:00,2018-04-18 19:35:00
CDG,TXL,2018-04-18 20:55:00,2018-04-18 22:35:00
CDG,TXL,2018-04-19 07:05:00,2018-04-19 08:50:00
CDG,TXL,2018-04-19 08:10:00,2018-04-19 09:55:00
CDG,TXL,2018-04-19 15:25:00,2018-04-19 17:05:00
CDG,TXL,2018-04-19 20:55:00,2018-04-19 22:35:00
CDG,TXL,2018-04-20 17:40:00,2018-04-20 19:20:00
CDG,TXL,2018-04-22 17:55:00,2018-04-22 19:35:00
CDG,TXL,2018-04-22 20:55:00,2018-04-22 22:35:00
CDG,TXL,2018-04-23 07:20:00,2018-04-23 09:05:00
CDG,TXL,2018-04-23 08:10:00,2018-04-23 09:55:00
CDG,TXL,2018-04-23 09:45:00,2018-04-23 11:30:00
CDG,TXL,2018-04-23 15:25:00,2018-04-23 17:05:00
CDG,TXL,2018-04-23 17:55:00,2018-04-23 19:35:00
CDG,TXL,2018-04-23 20:55:00,2018-04-23 22:35:00
CDG,TXL,2018-04-24 07:20:00,2018-04-24 09:05:00
CDG,TXL,2018-04-24 08:10:00,2018-04-24 09:55:00
CDG,TXL,2018-04-24 09:45:00,2018-04-24 11:30:00
CDG,TXL,2018-04-24 15:25:00,2018-04-24 17:05:00
CDG,TXL,2018-04-24 17:25:00,2018-04-24 19:05:00
CDG,TXL,2018-04-25 07:20:00,2018-04-25 09:05:00
CDG,TXL,2018-04-25 09:45:00,2018-04-25 11:30:00
CDG,TXL,2018-04-25 15:25:00,2018-04-25 17:05:00
CDG,TXL,2018-04-25 17:55:00,2018-04-25 19:35:00
CDG,TXL,2018-04-26 07:20:00,2018-04-26 09:05:00
CDG,TXL,2018-04-26 08:10:00,2018-04-26 09:55:00
CDG,TXL,2018-04-26 09:45:00,2018-04-26 11:30:00
CDG,TXL,2018-04-27 17:40:00,2018-04-27 19:20:00
CDG,TXL,2018-04-27 20:55:00,2018-04-27 22:35:00
CDG,TXL,2018-04-28 07:20:00,2018-04-28 09:05:00
CDG,TXL,2018-04-28 08:10:00,2018-04-28 09:55:00
CDG,TXL,2018-04-28 09:45:00,2018-04-28 11:30:00
CDG,TXL,2018-04-28 09:50:00,2018-04-28 11:30:00
CDG,TXL,2018-04-28 15:25:00,2018-04-28 17:05:00
CDG,TXL,2018-04-29 08:10:00,2018-04-29 09:55:00
CDG,TXL,2018-04-29 09:45:00,2018-04-29 11:30:00
CDG,TXL,2018-04-29 09:50:00,2018-04-29 11:30:00
CDG,TXL,2018-04-29 12:45:00,2018-04-29 14:25:00
CDG,TXL,2018-05-04 09:50:00,2018-05-04 11:30:00
CDG,TXL,2018-05-04 12:45:00,2018-05-04 14:25:00
CDG,VCE,2018-04-04 07:25:00,2018-04-04 09:00:00
CDG,VCE,2018-04-06 07:25:00,2018-04-06 09:00:00
CDG,VCE,2018-04-06 12:50:00,2018-04-06 14:30:00
CDG,VCE,2018-04-06 15:00:00,2018-04-06 16:35:00
CDG,VCE,2018-04-08 21:00:00,2018-04-08 22:40:00
CDG,VCE,2018-04-09 07:25:00,2018-04-09 09:00:00
CDG,VCE,2018-04-09 15:00:00,2018-04-09 16:35:00
CDG,VCE,2018-04-10 21:00:00,2018-04-10 22:40:00
CDG,VCE,2018-04-10 21:40:00,2018-04-10 23:20:00
CDG,VCE,2018-04-11 09:45:00,2018-04-11 11:20:00
CDG,VCE,2018-04-11 15:00:00,2018-04-11 16:35:00
CDG,VCE,2018-04-13 07:25:00,2018-04-13 09:00:00
CDG,VCE,2018-04-13 09:00:00,2018-04-13 10:45:00
CDG,VCE,2018-04-15 09:00:00,2018-04-15 10:45:00
CDG,VCE,2018-04-15 12:50:00,2018-04-15 14:30:00
CDG,VCE,2018-04-17 15:00:00,2018-04-17 16:35:00
CDG,VCE,2018-04-18 09:45:00,2018-04-18 11:20:00
CDG,VCE,2018-04-18 21:00:00,2018-04-18 22:40:00
CDG,VCE,2018-04-19 09:40:00,2018-04-19 11:15:00
CDG,VCE,2018-04-21 07:25:00,2018-04-21 09:00:00
CDG,VCE,2018-04-21 09:45:00,2018-04-21 11:20:00
CDG,VCE,2018-04-22 21:00:00,2018-04-22 22:40:00
CDG,VCE,2018-04-23 07:25:00,2018-04-23 09:00:00
CDG,VCE,2018-04-23 12:50:00,2018-04-23 14:30:00
CDG,VCE,2018-04-25 15:00:00,2018-04-25 16:35:00
CDG,VIE,2018-04-03 07:10:00,2018-04-03 09:10:00
CDG,VIE,2018-04-03 10:00:00,2018-04-03 12:00:00
CDG,VIE,2018-04-03 12:25:00,2018-04-03 14:15:00
CDG,VIE,2018-04-03 13:50:00,2018-04-03 15:50:00
CDG,VIE,2018-04-03 16:55:00,2018-04-03 18:55:00
CDG,VIE,2018-04-03 17:25:00,2018-04-03 19:20:00
CDG,VIE,2018-04-04 07:10:00,2018-04-04 09:10:00
CDG,VIE,2018-04-04 10:00:00,2018-04-04 12:00:00
CDG,VIE,2018-04-04 13:50:00,2018-04-04 15:50:00
CDG,VIE,2018-04-04 16:55:00,2018-04-04 18:55:00
CDG,VIE,2018-04-04 20:15:00,2018-04-04 22:15:00
CDG,VIE,2018-04-05 07:10:00,2018-04-05 09:10:00
CDG,VIE,2018-04-05 17:25:00,2018-04-05 19:20:00
CDG,VIE,2018-04-06 17:25:00,2018-04-06 19:20:00
CDG,VIE,2018-04-07 10:00:00,2018-04-07 12:00:00
CDG,VIE,2018-04-07 12:25:00,2018-04-07 14:15:00
CDG,VIE,2018-04-08 10:00:00,2018-04-08 12:00:00
CDG,VIE,2018-04-08 12:25:00,2018-04-08 14:15:00
CDG,VIE,2018-04-08 13:50:00,2018-04-08 15:50:00
CDG,VIE,2018-04-08 16:55:00,2018-04-08 18:55:00
CDG,VIE,2018-04-08 17:25:00,2018-04-08 19:20:00
CDG,VIE,2018-04-08 20:15:00,2018-04-08 22:15:00
CDG,VIE,2018-04-09 07:10:00,2018-04-09 09:10:00
CDG,VIE,2018-04-09 10:00:00,2018-04-09 12:00:00
CDG,VIE,2018-04-09 12:25:00,2018-04-09 14:15:00
CDG,VIE,2018-04-09 13:50:00,2018-04-09 15:50:00
CDG,VIE,2018-04-09 16:55:00,2018-04-09 18:55:00
CDG,VIE,2018-04-09 17:25:00,2018-04-09 19:20:00
CDG,VIE,2018-04-10 07:10:00,2018-04-10 09:10:00
CDG,VIE,2018-04-10 10:00:00,2018-04-10 12:00:00
CDG,VIE,2018-04-10 12:25:00,2018-04-10 14:15:00
CDG,VIE,2018-04-10 13:50:00,2018-04-10 15:50:00
CDG,VIE,2018-04-10 16:55:00,2018-04-10 18:55:00
CDG,VIE,2018-04-10 17:25:00,2018-04-10 19:20:00
CDG,VIE,2018-04-10 20:15:00,2018-04-10 22:15:00
CDG,VIE,2018-04-11 07:10:00,2018-04-11 09:10:00
CDG,VIE,2018-04-11 10:00:00,2018-04-11 12:00:00
CDG,VIE,2018-04-11 12:25:00,2018-04-11 14:15:00
CDG,VIE,2018-04-11 13:50:00,2018-04-11 15:50:00
CDG,VIE,2018-04-11 17:25:00,2018-04-11 19:20:00
CDG,VIE,2018-04-11 20:15:00,2018-04-11 22:15:00
CDG,VIE,2018-04-12 07:10:00,2018-04-12 09:10:00
CDG,VIE,2018-04-12 16:55:00,2018-04-12 18:55:00
CDG,VIE,2018-04-12 20:15:00,2018-04-12 22:15:00
CDG,VIE,2018-04-13 07:10:00,2018-04-13 09:10:00
CDG,VIE,2018-04-13 10:00:00,2018-04-13 12:00:00
CDG,VIE,2018-04-13 13:50:00,2018-04-13 15:50:00
CDG,VIE,2018-04-13 16:55:00,2018-04-13 18:55:00
CDG,VIE,2018-04-14 10:00:00,2018-04-14 12:00:00
CDG,VIE,2018-04-14 12:25:00,2018-04-14 14:15:00
CDG,VIE,2018-04-15 07:10:00,2018-04-15 09:10:00
CDG,VIE,2018-04-15 12:25:00,2018-04-15 14:15:00
CDG,VIE,2018-04-15 13:50:00,2018-04-15 15:50:00
CDG,VIE,2018-04-15 16:55:00,2018-04-15 18:55:00
CDG,VIE,2018-04-15 17:25:00,2018-04-15 19:20:00
CDG,VIE,2018-04-15 20:15:00,2018-04-15 22:15:00
CDG,VIE,2018-04-16 07:10:00,2018-04-16 09:10:00
CDG,VIE,2018-04-16 10:00:00,2018-04-16 12:00:00
CDG,VIE,2018-04-16 12:25:00,2018-04-16 14:15:00
CDG,VIE,2018-04-16 13:50:00,2018-04-16 15:50:00
CDG,VIE,2018-04-16 16:55:00,2018-04-16 18:55:00
CDG,VIE,2018-04-16 17:25:00,2018-04-16 19:20:00
CDG,VIE,2018-04-16 20:15:00,2018-04-16 22:15:00
CDG,VIE,2018-04-17 07:10:00,2018-04-17 09:10:00
CDG,VIE,2018-04-17 12:25:00,2018-04-17 14:15:00
CDG,VIE,2018-04-17 13:50:00,2018-04-17 15:50:00
CDG,VIE,2018-04-17 16:55:00,2018-04-17 18:55:00
CDG,VIE,2018-04-17 20:15:00,2018-04-17 22:15:00
CDG,VIE,2018-04-18 07:10:00,2018-04-18 09:10:00
CDG,VIE,2018-04-18 10:00:00,2018-04-18 12:00:00
CDG,VIE,2018-04-18 13:50:00,2018-04-18 15:50:00
CDG,VIE,2018-04-19 07:10:00,2018-04-19 09:10:00
CDG,VIE,2018-04-19 10:00:00,2018-04-19 12:00:00
CDG,VIE,2018-04-19 12:25:00,2018-04-19 14:15:00
CDG,VIE,2018-04-20 07:10:00,2018-04-20 09:10:00
CDG,VIE,2018-04-20 17:25:00,2018-04-20 19:20:00
CDG,VIE,2018-04-21 07:10:00,2018-04-21 09:10:00
CDG,VIE,2018-04-22 10:00:00,2018-04-22 12:00:00
CDG,VIE,2018-04-22 12:25:00,2018-04-22 14:15:00
CDG,VIE,2018-04-22 16:55:00,2018-04-22 18:55:00
CDG,VIE,2018-04-22 17:25:00,2018-04-22 19:20:00
CDG,VIE,2018-04-23 07:10:00,2018-04-23 09:10:00
CDG,VIE,2018-04-23 10:00:00,2018-04-23 12:00:00
CDG,VIE,2018-04-23 12:25:00,2018-04-23 14:15:00
CDG,VIE,2018-04-23 16:55:00,2018-04-23 18:55:00
CDG,VIE,2018-04-23 17:25:00,2018-04-23 19:20:00
CDG,VIE,2018-04-23 20:15:00,2018-04-23 22:15:00
CDG,VIE,2018-04-24 07:10:00,2018-04-24 09:10:00
CDG,VIE,2018-04-24 10:00:00,2018-04-24 12:00:00
CDG,VIE,2018-04-24 12:25:00,2018-04-24 14:15:00
CDG,VIE,2018-04-24 13:50:00,2018-04-24 15:50:00
CDG,VIE,2018-04-24 16:55:00,2018-04-24 18:55:00
CDG,VIE,2018-04-24 17:25:00,2018-04-24 19:20:00
CDG,VIE,2018-04-25 07:10:00,2018-04-25 09:10:00
CDG,VIE,2018-04-25 10:00:00,2018-04-25 12:00:00
CDG,VIE,2018-04-25 12:25:00,2018-04-25 14:15:00
CDG,VIE,2018-04-25 13:50:00,2018-04-25 15:50:00
CDG,VIE,2018-04-25 16:55:00,2018-04-25 18:55:00
CDG,VIE,2018-04-25 17:25:00,2018-04-25 19:20:00
CDG,VIE,2018-04-26 07:10:00,2018-04-26 09:10:00
CDG,VIE,2018-04-26 10:00:00,2018-04-26 12:00:00
CDG,VIE,2018-04-26 12:25:00,2018-04-26 14:15:00
CDG,VIE,2018-04-26 20:15:00,2018-04-26 22:15:00
CDG,VIE,2018-04-27 12:25:00,2018-04-27 14:15:00
CDG,VIE,2018-04-27 13:50:00,2018-04-27 15:50:00
CDG,VIE,2018-04-28 10:00:00,2018-04-28 12:00:00
CDG,VIE,2018-04-28 12:25:00,2018-04-28 14:15:00
CDG,VIE,2018-04-29 10:00:00,2018-04-29 12:00:00
CDG,VIE,2018-04-29 16:55:00,2018-04-29 18:55:00
CDG,VIE,2018-11-05 07:10:00,2018-11-05 09:05:00
CDG,VLC,2018-04-03 09:10:00,2018-04-03 11:05:00
CDG,VLC,2018-04-03 15:10:00,2018-04-03 17:05:00
CDG,VLC,2018-04-04 09:10:00,2018-04-04 11:05:00
CDG,VLC,2018-04-04 15:10:00,2018-04-04 17:05:00
CDG,VLC,2018-04-05 09:10:00,2018-04-05 11:05:00
CDG,VLC,2018-04-05 15:10:00,2018-04-05 17:05:00
CDG,VLC,2018-04-06 09:10:00,2018-04-06 11:05:00
CDG,VLC,2018-04-06 15:10:00,2018-04-06 17:05:00
CDG,VLC,2018-04-09 09:10:00,2018-04-09 11:05:00
CDG,VLC,2018-04-09 15:10:00,2018-04-09 17:05:00
CDG,VLC,2018-04-10 09:10:00,2018-04-10 11:05:00
CDG,VLC,2018-04-10 15:10:00,2018-04-10 17:05:00
CDG,VLC,2018-04-11 15:10:00,2018-04-11 17:05:00
CDG,VLC,2018-04-12 09:10:00,2018-04-12 11:05:00
CDG,VLC,2018-04-12 15:10:00,2018-04-12 17:05:00
CDG,VLC,2018-04-13 09:10:00,2018-04-13 11:05:00
CDG,VLC,2018-04-13 15:10:00,2018-04-13 17:05:00
CDG,VLC,2018-04-14 09:10:00,2018-04-14 11:05:00
CDG,VLC,2018-04-16 09:10:00,2018-04-16 11:05:00
CDG,VLC,2018-04-17 09:10:00,2018-04-17 11:05:00
CDG,VLC,2018-04-17 15:10:00,2018-04-17 17:05:00
CDG,VLC,2018-04-18 09:10:00,2018-04-18 11:05:00
CDG,VLC,2018-04-18 15:10:00,2018-04-18 17:05:00
CDG,VLC,2018-04-19 09:10:00,2018-04-19 11:05:00
CDG,VLC,2018-04-19 15:10:00,2018-04-19 17:05:00
CDG,VLC,2018-04-20 09:10:00,2018-04-20 11:05:00
CDG,VLC,2018-04-20 15:10:00,2018-04-20 17:05:00
CDG,VLC,2018-04-21 09:10:00,2018-04-21 11:05:00
CDG,VLC,2018-04-21 15:10:00,2018-04-21 17:05:00
CDG,VLC,2018-04-23 09:10:00,2018-04-23 11:05:00
CDG,VLC,2018-04-23 15:10:00,2018-04-23 17:05:00
CDG,VLC,2018-04-24 15:10:00,2018-04-24 17:05:00
CDG,VLC,2018-04-25 15:10:00,2018-04-25 17:05:00
CDG,VLC,2018-04-26 09:10:00,2018-04-26 11:05:00
CDG,VLC,2018-04-26 15:10:00,2018-04-26 17:05:00
CDG,VLC,2018-04-27 09:10:00,2018-04-27 11:05:00
CDG,VLC,2018-04-27 15:10:00,2018-04-27 17:05:00
CDG,VLC,2018-04-28 09:10:00,2018-04-28 11:05:00
CDG,VNO,2018-04-15 17:20:00,2018-04-15 21:00:00
CDG,WAW,2018-04-01 16:30:00,2018-04-01 18:45:00
CDG,WAW,2018-04-02 19:20:00,2018-04-02 21:35:00
CDG,WAW,2018-04-03 09:35:00,2018-04-03 11:50:00
CDG,WAW,2018-04-03 10:45:00,2018-04-03 13:00:00
CDG,WAW,2018-04-03 13:45:00,2018-04-03 16:00:00
CDG,WAW,2018-04-03 16:30:00,2018-04-03 18:45:00
CDG,WAW,2018-04-03 19:20:00,2018-04-03 21:35:00
CDG,WAW,2018-04-03 19:40:00,2018-04-03 21:55:00
CDG,WAW,2018-04-04 07:05:00,2018-04-04 09:20:00
CDG,WAW,2018-04-04 09:35:00,2018-04-04 11:50:00
CDG,WAW,2018-04-04 13:45:00,2018-04-04 16:00:00
CDG,WAW,2018-04-04 16:30:00,2018-04-04 18:45:00
CDG,WAW,2018-04-05 09:35:00,2018-04-05 11:50:00
CDG,WAW,2018-04-05 10:45:00,2018-04-05 13:00:00
CDG,WAW,2018-04-06 09:40:00,2018-04-06 11:55:00
CDG,WAW,2018-04-08 16:30:00,2018-04-08 18:45:00
CDG,WAW,2018-04-08 19:20:00,2018-04-08 21:35:00
CDG,WAW,2018-04-09 07:05:00,2018-04-09 09:20:00
CDG,WAW,2018-04-09 09:35:00,2018-04-09 11:50:00
CDG,WAW,2018-04-09 10:45:00,2018-04-09 13:00:00
CDG,WAW,2018-04-09 16:30:00,2018-04-09 18:45:00
CDG,WAW,2018-04-09 19:20:00,2018-04-09 21:35:00
CDG,WAW,2018-04-09 19:40:00,2018-04-09 21:55:00
CDG,WAW,2018-04-10 07:05:00,2018-04-10 09:20:00
CDG,WAW,2018-04-10 09:35:00,2018-04-10 11:50:00
CDG,WAW,2018-04-10 10:45:00,2018-04-10 13:00:00
CDG,WAW,2018-04-10 13:45:00,2018-04-10 16:00:00
CDG,WAW,2018-04-10 16:30:00,2018-04-10 18:45:00
CDG,WAW,2018-04-10 19:20:00,2018-04-10 21:35:00
CDG,WAW,2018-04-10 19:40:00,2018-04-10 21:55:00
CDG,WAW,2018-04-11 09:40:00,2018-04-11 11:55:00
CDG,WAW,2018-04-11 13:45:00,2018-04-11 16:00:00
CDG,WAW,2018-04-11 19:20:00,2018-04-11 21:35:00
CDG,WAW,2018-04-12 09:35:00,2018-04-12 11:50:00
CDG,WAW,2018-04-12 19:40:00,2018-04-12 21:55:00
CDG,WAW,2018-04-13 13:10:00,2018-04-13 15:25:00
CDG,WAW,2018-04-13 19:40:00,2018-04-13 21:55:00
CDG,WAW,2018-04-14 07:05:00,2018-04-14 09:20:00
CDG,WAW,2018-04-14 13:45:00,2018-04-14 16:00:00
CDG,WAW,2018-04-15 16:30:00,2018-04-15 18:45:00
CDG,WAW,2018-04-16 07:05:00,2018-04-16 09:20:00
CDG,WAW,2018-04-16 09:35:00,2018-04-16 11:50:00
CDG,WAW,2018-04-16 10:45:00,2018-04-16 13:00:00
CDG,WAW,2018-04-16 13:10:00,2018-04-16 15:25:00
CDG,WAW,2018-04-16 16:30:00,2018-04-16 18:45:00
CDG,WAW,2018-04-17 07:05:00,2018-04-17 09:20:00
CDG,WAW,2018-04-17 13:45:00,2018-04-17 16:00:00
CDG,WAW,2018-04-18 07:05:00,2018-04-18 09:20:00
CDG,WAW,2018-04-18 09:35:00,2018-04-18 11:50:00
CDG,WAW,2018-04-18 16:30:00,2018-04-18 18:45:00
CDG,WAW,2018-04-19 19:40:00,2018-04-19 21:55:00
CDG,WAW,2018-04-20 13:10:00,2018-04-20 15:25:00
CDG,WAW,2018-04-21 13:45:00,2018-04-21 16:00:00
CDG,WAW,2018-04-22 13:30:00,2018-04-22 15:45:00
CDG,WAW,2018-04-22 16:30:00,2018-04-22 18:45:00
CDG,WAW,2018-04-23 07:05:00,2018-04-23 09:20:00
CDG,WAW,2018-04-23 09:35:00,2018-04-23 11:50:00
CDG,WAW,2018-04-23 10:45:00,2018-04-23 13:00:00
CDG,WAW,2018-04-23 16:30:00,2018-04-23 18:45:00
CDG,WAW,2018-04-23 19:20:00,2018-04-23 21:35:00
CDG,WAW,2018-04-23 19:40:00,2018-04-23 21:55:00
CDG,WAW,2018-04-24 07:05:00,2018-04-24 09:20:00
CDG,WAW,2018-04-24 09:35:00,2018-04-24 11:50:00
CDG,WAW,2018-04-24 10:45:00,2018-04-24 13:00:00
CDG,WAW,2018-04-24 13:45:00,2018-04-24 16:00:00
CDG,WAW,2018-04-24 16:30:00,2018-04-24 18:45:00
CDG,WAW,2018-04-24 19:40:00,2018-04-24 21:55:00
CDG,WAW,2018-04-25 07:05:00,2018-04-25 09:20:00
CDG,WAW,2018-04-25 09:35:00,2018-04-25 11:50:00
CDG,WAW,2018-04-25 13:45:00,2018-04-25 16:00:00
CDG,WAW,2018-04-25 16:30:00,2018-04-25 18:45:00
CDG,WAW,2018-04-26 09:35:00,2018-04-26 11:50:00
CDG,WAW,2018-04-26 13:10:00,2018-04-26 15:25:00
CDG,WAW,2018-04-26 16:30:00,2018-04-26 18:45:00
CDG,WAW,2018-04-26 19:40:00,2018-04-26 21:55:00
CDG,WAW,2018-04-27 10:45:00,2018-04-27 13:00:00
CDG,WAW,2018-04-27 16:30:00,2018-04-27 18:45:00
CDG,WAW,2018-04-27 19:20:00,2018-04-27 21:35:00
CDG,WAW,2018-04-27 19:40:00,2018-04-27 21:55:00
CDG,WAW,2018-04-30 09:35:00,2018-04-30 11:50:00
CDG,WUH,2018-04-02 15:30:00,2018-04-03 08:40:00
CDG,WUH,2018-04-07 15:25:00,2018-04-08 08:35:00
CDG,WUH,2018-04-09 15:25:00,2018-04-10 08:35:00
CDG,WUH,2018-04-09 15:30:00,2018-04-10 08:40:00
CDG,WUH,2018-04-14 15:25:00,2018-04-15 08:35:00
CDG,WUH,2018-04-16 15:25:00,2018-04-17 08:35:00
CDG,WUH,2018-04-21 15:25:00,2018-04-22 08:35:00
CDG,WUH,2018-04-30 15:25:00,2018-05-01 08:35:00
CDG,XDB,2018-04-13 08:08:00,2018-04-13 09:01:00
CDG,XDB,2018-04-13 13:07:00,2018-04-13 14:21:00
CDG,XDB,2018-04-15 10:08:00,2018-04-15 11:08:00
CDG,XDB,2018-04-16 15:21:00,2018-04-16 16:15:00
CDG,XDB,2018-04-19 21:07:00,2018-04-19 22:05:00
CDG,XDB,2018-04-20 10:08:00,2018-04-20 11:08:00
CDG,XDB,2018-04-22 15:21:00,2018-04-22 16:15:00
CDG,XDB,2018-04-22 19:07:00,2018-04-22 20:06:00
CDG,XDB,2018-04-23 21:07:00,2018-04-23 22:43:00
CDG,XDB,2018-04-27 09:07:00,2018-04-27 10:03:00
CDG,XDB,2018-04-28 16:07:00,2018-04-28 16:57:00
CDG,XHK,2018-04-22 08:27:00,2018-04-22 11:10:00
CDG,XSH,2018-04-04 11:19:00,2018-04-04 12:58:00
CDG,XWG,2018-04-15 08:59:00,2018-04-15 10:49:00
CDG,XWG,2018-04-15 14:58:00,2018-04-15 17:01:00
CDG,XWG,2018-04-16 08:59:00,2018-04-16 10:49:00
CDG,XWG,2018-04-20 18:55:00,2018-04-20 21:16:00
CDG,XWG,2018-04-21 08:59:00,2018-04-21 10:49:00
CDG,XWG,2018-04-24 11:20:00,2018-04-24 13:11:00
CDG,XWG,2018-04-27 08:59:00,2018-04-27 10:49:00
CDG,XWG,2018-04-27 11:20:00,2018-04-27 13:11:00
CDG,XWG,2018-06-15 08:59:00,2018-06-15 10:49:00
CDG,XYD,2018-04-04 06:57:00,2018-04-04 09:00:00
CDG,XYD,2018-04-05 08:27:00,2018-04-05 10:30:00
CDG,XYD,2018-04-11 19:27:00,2018-04-11 21:30:00
CDG,XYD,2018-04-14 08:27:00,2018-04-14 10:30:00
CDG,XYD,2018-04-14 09:58:00,2018-04-14 12:00:00
CDG,XYD,2018-04-15 16:55:00,2018-04-15 19:00:00
CDG,XYD,2018-04-15 21:28:00,2018-04-15 23:41:00
CDG,XYD,2018-04-20 06:57:00,2018-04-20 09:00:00
CDG,XYD,2018-04-20 08:27:00,2018-04-20 10:30:00
CDG,XYD,2018-04-20 09:58:00,2018-04-20 12:00:00
CDG,XYD,2018-04-20 13:58:00,2018-04-20 16:00:00
CDG,XYD,2018-04-20 16:55:00,2018-04-20 19:00:00
CDG,XYD,2018-04-20 19:27:00,2018-04-20 21:30:00
CDG,XYD,2018-04-21 09:58:00,2018-04-21 12:00:00
CDG,XYD,2018-04-21 11:57:00,2018-04-21 14:00:00
CDG,XYD,2018-04-21 16:55:00,2018-04-21 19:00:00
CDG,XYD,2018-04-22 08:27:00,2018-04-22 10:30:00
CDG,XYD,2018-04-22 09:58:00,2018-04-22 12:00:00
CDG,XYD,2018-04-26 06:57:00,2018-04-26 09:00:00
CDG,XYD,2018-04-26 11:57:00,2018-04-26 14:00:00
CDG,XYD,2018-04-26 13:58:00,2018-04-26 16:00:00
